ville,pays,latitude,longitude,timestamp_utc,date,heure,jour_semaine,is_weekend,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,MG,-18.8792,47.5079,2025-08-05T11:00:00Z,2025-08-05,11,Tuesday,False,1,67.25,0.02,0.07,59.68,0.11,1.03,2.44,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-05T12:00:00Z,2025-08-05,12,Tuesday,False,1,66.73,0.02,0.07,59.46,0.11,0.97,2.24,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-05T13:00:00Z,2025-08-05,13,Tuesday,False,1,68.13,0.02,0.1,59.02,0.12,0.95,2.14,0.28
Antananarivo,MG,-18.8792,47.5079,2025-08-05T14:00:00Z,2025-08-05,14,Tuesday,False,1,71.06,0.02,0.17,57.76,0.13,0.95,2.13,0.35
Antananarivo,MG,-18.8792,47.5079,2025-08-05T15:00:00Z,2025-08-05,15,Tuesday,False,1,74.4,0,0.27,56.42,0.14,0.96,2.11,0.39
Antananarivo,MG,-18.8792,47.5079,2025-08-05T16:00:00Z,2025-08-05,16,Tuesday,False,1,76.58,0,0.31,54.1,0.13,0.98,2.07,0.39
Antananarivo,MG,-18.8792,47.5079,2025-08-05T17:00:00Z,2025-08-05,17,Tuesday,False,1,79.33,0,0.32,52.51,0.14,1.03,2.05,0.37
Antananarivo,MG,-18.8792,47.5079,2025-08-05T18:00:00Z,2025-08-05,18,Tuesday,False,1,80.66,0,0.31,51.4,0.13,1.04,2.01,0.32
Antananarivo,MG,-18.8792,47.5079,2025-08-05T19:00:00Z,2025-08-05,19,Tuesday,False,1,79.86,0,0.3,50.34,0.13,1.03,1.97,0.27
Antananarivo,MG,-18.8792,47.5079,2025-08-05T20:00:00Z,2025-08-05,20,Tuesday,False,1,77.81,0,0.27,49.96,0.11,0.97,1.84,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-05T21:00:00Z,2025-08-05,21,Tuesday,False,1,73.55,0,0.22,50.09,0.09,0.81,1.55,0.17
Antananarivo,MG,-18.8792,47.5079,2025-08-05T22:00:00Z,2025-08-05,22,Tuesday,False,1,68.67,0,0.17,51.4,0.07,0.66,1.28,0.13
Antananarivo,MG,-18.8792,47.5079,2025-08-05T23:00:00Z,2025-08-05,23,Tuesday,False,1,66.75,0,0.14,52.73,0.06,0.58,1.18,0.11
Antananarivo,MG,-18.8792,47.5079,2025-08-06T00:00:00Z,2025-08-06,0,Wednesday,False,1,65.97,0,0.13,54.76,0.06,0.55,1.3,0.1
Antananarivo,MG,-18.8792,47.5079,2025-08-06T01:00:00Z,2025-08-06,1,Wednesday,False,1,66.07,0,0.12,57.38,0.06,0.58,1.61,0.1
Antananarivo,MG,-18.8792,47.5079,2025-08-06T02:00:00Z,2025-08-06,2,Wednesday,False,2,66.94,0,0.12,60.34,0.06,0.65,2.06,0.11
Antananarivo,MG,-18.8792,47.5079,2025-08-06T03:00:00Z,2025-08-06,3,Wednesday,False,2,68.32,0,0.13,63.14,0.07,0.77,2.46,0.12
Antananarivo,MG,-18.8792,47.5079,2025-08-06T04:00:00Z,2025-08-06,4,Wednesday,False,2,70.8,0,0.17,65,0.09,0.93,2.73,0.16
Antananarivo,MG,-18.8792,47.5079,2025-08-06T05:00:00Z,2025-08-06,5,Wednesday,False,2,73.11,0.01,0.23,66.32,0.11,1.02,2.68,0.2
Antananarivo,MG,-18.8792,47.5079,2025-08-06T06:00:00Z,2025-08-06,6,Wednesday,False,2,73.85,0.02,0.23,67.19,0.12,1,2.4,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-06T07:00:00Z,2025-08-06,7,Wednesday,False,2,73.25,0.03,0.18,68.53,0.12,0.97,2.11,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-06T08:00:00Z,2025-08-06,8,Wednesday,False,2,71.32,0.02,0.12,68.56,0.12,0.98,1.98,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-06T09:00:00Z,2025-08-06,9,Wednesday,False,2,69.04,0.02,0.09,68.09,0.12,1.01,1.92,0.24
Antananarivo,MG,-18.8792,47.5079,2025-08-06T10:00:00Z,2025-08-06,10,Wednesday,False,2,67.47,0.01,0.07,72.27,0.1,0.9,1.66,0.2
Antananarivo,MG,-18.8792,47.5079,2025-08-06T11:00:00Z,2025-08-06,11,Wednesday,False,2,66.9,0.01,0.06,73.32,0.1,0.86,1.56,0.2
Antananarivo,MG,-18.8792,47.5079,2025-08-06T12:00:00Z,2025-08-06,12,Wednesday,False,2,66.99,0.01,0.07,72.48,0.1,0.88,1.58,0.21
Antananarivo,MG,-18.8792,47.5079,2025-08-06T13:00:00Z,2025-08-06,13,Wednesday,False,2,68.47,0.02,0.09,71.96,0.11,0.93,1.68,0.24
Antananarivo,MG,-18.8792,47.5079,2025-08-06T14:00:00Z,2025-08-06,14,Wednesday,False,2,70.5,0.01,0.14,70.61,0.12,1.02,1.84,0.28
Antananarivo,MG,-18.8792,47.5079,2025-08-06T15:00:00Z,2025-08-06,15,Wednesday,False,2,73.01,0,0.22,69.2,0.13,1.1,1.99,0.3
Antananarivo,MG,-18.8792,47.5079,2025-08-06T16:00:00Z,2025-08-06,16,Wednesday,False,2,77.09,0,0.3,65.83,0.15,1.27,2.37,0.37
Antananarivo,MG,-18.8792,47.5079,2025-08-06T17:00:00Z,2025-08-06,17,Wednesday,False,2,83.87,0,0.4,62.7,0.17,1.54,2.98,0.46
Antananarivo,MG,-18.8792,47.5079,2025-08-06T18:00:00Z,2025-08-06,18,Wednesday,False,2,89.07,0,0.45,60.6,0.18,1.76,3.41,0.44
Antananarivo,MG,-18.8792,47.5079,2025-08-06T19:00:00Z,2025-08-06,19,Wednesday,False,1,90.94,0,0.47,58.19,0.17,1.75,3.36,0.35
Antananarivo,MG,-18.8792,47.5079,2025-08-06T20:00:00Z,2025-08-06,20,Wednesday,False,1,90.6,0,0.46,57.06,0.15,1.53,2.95,0.29
Antananarivo,MG,-18.8792,47.5079,2025-08-06T21:00:00Z,2025-08-06,21,Wednesday,False,1,86.89,0,0.41,56.48,0.12,1.17,2.31,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-06T22:00:00Z,2025-08-06,22,Wednesday,False,1,86.49,0,0.4,54.82,0.1,1.04,2.11,0.2
Antananarivo,MG,-18.8792,47.5079,2025-08-06T23:00:00Z,2025-08-06,23,Wednesday,False,1,87.54,0,0.41,52.59,0.08,1.03,2.14,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-07T00:00:00Z,2025-08-07,0,Thursday,False,1,87.27,0,0.41,51.21,0.08,1.02,2.22,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-07T01:00:00Z,2025-08-07,1,Thursday,False,1,88.96,0,0.44,48.88,0.07,1.14,2.46,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-07T02:00:00Z,2025-08-07,2,Thursday,False,1,92.14,0,0.5,46.21,0.07,1.33,2.8,0.2
Antananarivo,MG,-18.8792,47.5079,2025-08-07T03:00:00Z,2025-08-07,3,Thursday,False,1,96.51,0,0.58,44.23,0.08,1.58,3.24,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-07T04:00:00Z,2025-08-07,4,Thursday,False,1,106.89,0.01,0.77,42.59,0.13,2.1,4.26,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-07T05:00:00Z,2025-08-07,5,Thursday,False,1,119.82,0.12,0.83,42.5,0.19,2.72,5.53,0.57
Antananarivo,MG,-18.8792,47.5079,2025-08-07T06:00:00Z,2025-08-07,6,Thursday,False,1,129.53,0.18,0.69,45.29,0.23,3.44,6.65,0.83
Antananarivo,MG,-18.8792,47.5079,2025-08-07T07:00:00Z,2025-08-07,7,Thursday,False,2,81.24,0.04,0.19,69.79,0.16,1.12,2.57,0.36
Antananarivo,MG,-18.8792,47.5079,2025-08-07T08:00:00Z,2025-08-07,8,Thursday,False,2,75.18,0.02,0.11,73.74,0.15,0.94,2.1,0.33
Antananarivo,MG,-18.8792,47.5079,2025-08-07T09:00:00Z,2025-08-07,9,Thursday,False,2,74.5,0.02,0.09,73.68,0.16,1.03,2.14,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-07T10:00:00Z,2025-08-07,10,Thursday,False,2,74.77,0.01,0.08,76.71,0.16,1.12,2.09,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-07T11:00:00Z,2025-08-07,11,Thursday,False,2,74.47,0.01,0.08,77.39,0.16,1.22,2.12,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-07T12:00:00Z,2025-08-07,12,Thursday,False,2,74.6,0.02,0.09,76.42,0.16,1.34,2.25,0.36
Antananarivo,MG,-18.8792,47.5079,2025-08-07T13:00:00Z,2025-08-07,13,Thursday,False,2,79.51,0.03,0.18,73.95,0.2,1.61,2.7,0.5
Antananarivo,MG,-18.8792,47.5079,2025-08-07T14:00:00Z,2025-08-07,14,Thursday,False,2,88.28,0.03,0.4,70.25,0.25,2,3.4,0.75
Antananarivo,MG,-18.8792,47.5079,2025-08-07T15:00:00Z,2025-08-07,15,Thursday,False,2,97.63,0,0.68,66.67,0.3,2.35,4.05,0.95
Antananarivo,MG,-18.8792,47.5079,2025-08-07T16:00:00Z,2025-08-07,16,Thursday,False,2,114.26,0,1,61.35,0.37,3.1,5.37,1.22
Antananarivo,MG,-18.8792,47.5079,2025-08-07T17:00:00Z,2025-08-07,17,Thursday,False,1,139.11,0,1.38,56.21,0.47,4.33,7.45,1.61
Antananarivo,MG,-18.8792,47.5079,2025-08-07T18:00:00Z,2025-08-07,18,Thursday,False,1,160.97,0,1.65,52.21,0.53,5.52,9.39,1.95
Antananarivo,MG,-18.8792,47.5079,2025-08-07T19:00:00Z,2025-08-07,19,Thursday,False,1,175.84,0,1.81,48.26,0.56,6.43,10.78,2.03
Antananarivo,MG,-18.8792,47.5079,2025-08-07T20:00:00Z,2025-08-07,20,Thursday,False,1,183.89,0,1.87,45.33,0.5,6.91,11.44,1.91
Antananarivo,MG,-18.8792,47.5079,2025-08-07T21:00:00Z,2025-08-07,21,Thursday,False,1,179.67,0,1.77,43.09,0.35,6.65,10.92,1.32
Antananarivo,MG,-18.8792,47.5079,2025-08-07T22:00:00Z,2025-08-07,22,Thursday,False,1,172.94,0,1.63,40.41,0.23,6.17,10.03,0.81
Antananarivo,MG,-18.8792,47.5079,2025-08-07T23:00:00Z,2025-08-07,23,Thursday,False,1,170.81,0,1.55,37.9,0.19,5.88,9.54,0.72
Antananarivo,MG,-18.8792,47.5079,2025-08-08T00:00:00Z,2025-08-08,0,Friday,False,1,168.41,0,1.48,36.21,0.19,5.57,9.09,0.76
Antananarivo,MG,-18.8792,47.5079,2025-08-08T01:00:00Z,2025-08-08,1,Friday,False,1,164.96,0,1.4,35.71,0.19,5.24,8.61,0.81
Antananarivo,MG,-18.8792,47.5079,2025-08-08T02:00:00Z,2025-08-08,2,Friday,False,1,164.21,0,1.36,34.92,0.17,5.08,8.42,0.73
Antananarivo,MG,-18.8792,47.5079,2025-08-08T03:00:00Z,2025-08-08,3,Friday,False,1,166.4,0,1.39,34.21,0.17,5.12,8.57,0.68
Antananarivo,MG,-18.8792,47.5079,2025-08-08T04:00:00Z,2025-08-08,4,Friday,False,1,176.86,0.02,1.57,33.49,0.23,5.55,9.53,0.78
Antananarivo,MG,-18.8792,47.5079,2025-08-08T05:00:00Z,2025-08-08,5,Friday,False,1,189.54,0.25,1.4,34.73,0.29,6.17,10.79,1.07
Antananarivo,MG,-18.8792,47.5079,2025-08-08T06:00:00Z,2025-08-08,6,Friday,False,1,195.25,0.28,0.95,41.67,0.35,7.36,12.24,1.43
Antananarivo,MG,-18.8792,47.5079,2025-08-08T07:00:00Z,2025-08-08,7,Friday,False,2,112.8,0.07,0.23,64.21,0.32,3.57,5.79,0.79
Antananarivo,MG,-18.8792,47.5079,2025-08-08T08:00:00Z,2025-08-08,8,Friday,False,2,103.82,0.04,0.14,68.05,0.28,3.61,5.41,0.69
Antananarivo,MG,-18.8792,47.5079,2025-08-08T09:00:00Z,2025-08-08,9,Friday,False,2,101.73,0.03,0.11,68.56,0.28,3.78,5.42,0.67
Antananarivo,MG,-18.8792,47.5079,2025-08-08T10:00:00Z,2025-08-08,10,Friday,False,2,98.04,0.03,0.1,72.7,0.27,3.59,4.94,0.6
Antananarivo,MG,-18.8792,47.5079,2025-08-08T11:00:00Z,2025-08-08,11,Friday,False,2,99.74,0.03,0.12,74.22,0.26,3.92,5.13,0.58
Antananarivo,MG,-18.8792,47.5079,2025-08-08T12:00:00Z,2025-08-08,12,Friday,False,2,103.1,0.03,0.15,74.18,0.27,4.42,5.6,0.6
Antananarivo,MG,-18.8792,47.5079,2025-08-08T13:00:00Z,2025-08-08,13,Friday,False,2,110.22,0.04,0.26,71.85,0.31,5.09,6.46,0.73
Antananarivo,MG,-18.8792,47.5079,2025-08-08T14:00:00Z,2025-08-08,14,Friday,False,2,119.59,0.04,0.51,67.83,0.35,5.8,7.51,0.91
Antananarivo,MG,-18.8792,47.5079,2025-08-08T15:00:00Z,2025-08-08,15,Friday,False,2,129.16,0,0.84,64.02,0.38,6.4,8.44,1.08
Antananarivo,MG,-18.8792,47.5079,2025-08-08T16:00:00Z,2025-08-08,16,Friday,False,1,144.15,0,1.16,58.22,0.41,7.18,9.74,1.19
Antananarivo,MG,-18.8792,47.5079,2025-08-08T17:00:00Z,2025-08-08,17,Friday,False,1,169.19,0,1.52,52.52,0.46,8.49,11.86,1.39
Antananarivo,MG,-18.8792,47.5079,2025-08-08T18:00:00Z,2025-08-08,18,Friday,False,1,190.96,0,1.76,48.25,0.46,9.69,13.72,1.5
Antananarivo,MG,-18.8792,47.5079,2025-08-08T19:00:00Z,2025-08-08,19,Friday,False,2,204.54,0,1.88,44.25,0.43,10.45,14.82,1.48
Antananarivo,MG,-18.8792,47.5079,2025-08-08T20:00:00Z,2025-08-08,20,Friday,False,2,207.29,0,1.87,41.41,0.35,10.55,14.92,1.31
Antananarivo,MG,-18.8792,47.5079,2025-08-08T21:00:00Z,2025-08-08,21,Friday,False,1,197.6,0,1.7,39.33,0.25,9.87,13.85,0.98
Antananarivo,MG,-18.8792,47.5079,2025-08-08T22:00:00Z,2025-08-08,22,Friday,False,1,190.97,0,1.59,36.37,0.16,9.41,13,0.55
Antananarivo,MG,-18.8792,47.5079,2025-08-08T23:00:00Z,2025-08-08,23,Friday,False,1,193.05,0,1.57,33.09,0.11,9.48,12.87,0.32
Antananarivo,MG,-18.8792,47.5079,2025-08-09T00:00:00Z,2025-08-09,0,Saturday,True,1,193.46,0,1.53,30.93,0.09,9.44,12.51,0.31
Antananarivo,MG,-18.8792,47.5079,2025-08-09T01:00:00Z,2025-08-09,1,Saturday,True,1,188.69,0,1.45,29.91,0.09,9.13,11.4,0.35
Antananarivo,MG,-18.8792,47.5079,2025-08-09T02:00:00Z,2025-08-09,2,Saturday,True,1,187.28,0,1.42,28.68,0.09,8.96,11.02,0.36
Antananarivo,MG,-18.8792,47.5079,2025-08-09T03:00:00Z,2025-08-09,3,Saturday,True,1,186.97,0,1.43,28.13,0.1,8.84,11.12,0.4
Antananarivo,MG,-18.8792,47.5079,2025-08-09T04:00:00Z,2025-08-09,4,Saturday,True,1,189.51,0.01,1.51,28.44,0.16,8.74,11.52,0.52
Antananarivo,MG,-18.8792,47.5079,2025-08-09T05:00:00Z,2025-08-09,5,Saturday,True,1,191.51,0.22,1.27,30.37,0.21,8.56,11.92,0.71
Antananarivo,MG,-18.8792,47.5079,2025-08-09T06:00:00Z,2025-08-09,6,Saturday,True,1,187.48,0.25,0.83,36.73,0.25,8.72,12.28,1.01
Antananarivo,MG,-18.8792,47.5079,2025-08-09T07:00:00Z,2025-08-09,7,Saturday,True,1,115.72,0.06,0.2,57.19,0.22,4.62,6.37,0.73
Antananarivo,MG,-18.8792,47.5079,2025-08-09T08:00:00Z,2025-08-09,8,Saturday,True,1,109.09,0.04,0.12,59.69,0.21,4.6,6.17,0.69
Antananarivo,MG,-18.8792,47.5079,2025-08-09T09:00:00Z,2025-08-09,9,Saturday,True,1,103.56,0.03,0.1,59.6,0.2,4.39,5.85,0.63
Antananarivo,MG,-18.8792,47.5079,2025-08-09T10:00:00Z,2025-08-09,10,Saturday,True,2,97.96,0.02,0.08,63.99,0.18,4.04,5.26,0.54
Antananarivo,MG,-18.8792,47.5079,2025-08-09T11:00:00Z,2025-08-09,11,Saturday,True,2,97.76,0.02,0.09,65.65,0.18,4.19,5.31,0.53
Antananarivo,MG,-18.8792,47.5079,2025-08-09T12:00:00Z,2025-08-09,12,Saturday,True,2,98.07,0.02,0.11,65.57,0.18,4.29,5.37,0.53
Antananarivo,MG,-18.8792,47.5079,2025-08-09T13:00:00Z,2025-08-09,13,Saturday,True,2,103.22,0.04,0.23,62.82,0.2,4.56,5.74,0.63
Antananarivo,MG,-18.8792,47.5079,2025-08-09T14:00:00Z,2025-08-09,14,Saturday,True,1,110.85,0.03,0.47,58.13,0.23,4.88,6.29,0.76
Antananarivo,MG,-18.8792,47.5079,2025-08-09T15:00:00Z,2025-08-09,15,Saturday,True,1,118.04,0,0.76,53.69,0.25,5.06,6.72,0.86
Antananarivo,MG,-18.8792,47.5079,2025-08-09T16:00:00Z,2025-08-09,16,Saturday,True,1,123.23,0,0.92,49.14,0.26,5.09,6.99,0.93
Antananarivo,MG,-18.8792,47.5079,2025-08-09T17:00:00Z,2025-08-09,17,Saturday,True,1,129.52,0,1,45.89,0.24,5.17,7.2,0.96
Antananarivo,MG,-18.8792,47.5079,2025-08-09T18:00:00Z,2025-08-09,18,Saturday,True,1,129,0,0.95,44.27,0.2,4.93,6.91,0.8
Antananarivo,MG,-18.8792,47.5079,2025-08-09T19:00:00Z,2025-08-09,19,Saturday,True,1,104.92,0,0.59,45.26,0.16,3.32,4.97,0.45
Antananarivo,MG,-18.8792,47.5079,2025-08-09T20:00:00Z,2025-08-09,20,Saturday,True,1,102.49,0,0.56,43.92,0.14,2.89,4.52,0.33
Antananarivo,MG,-18.8792,47.5079,2025-08-09T21:00:00Z,2025-08-09,21,Saturday,True,1,97.72,0,0.5,43.33,0.1,2.38,3.86,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-09T22:00:00Z,2025-08-09,22,Saturday,True,1,93.39,0,0.46,42.53,0.08,1.98,3.28,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-09T23:00:00Z,2025-08-09,23,Saturday,True,1,91.08,0,0.44,41.69,0.07,1.76,2.99,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-10T00:00:00Z,2025-08-10,0,Sunday,True,1,89.08,0,0.42,41.42,0.07,1.61,2.78,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-10T01:00:00Z,2025-08-10,1,Sunday,True,1,89,0,0.44,40.26,0.06,1.61,2.75,0.21
Antananarivo,MG,-18.8792,47.5079,2025-08-10T02:00:00Z,2025-08-10,2,Sunday,True,1,92.01,0,0.5,38.4,0.07,1.75,2.92,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-10T03:00:00Z,2025-08-10,3,Sunday,True,1,96.03,0,0.58,37.4,0.08,1.95,3.21,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-10T04:00:00Z,2025-08-10,4,Sunday,True,1,104.73,0.01,0.74,36.71,0.13,2.39,4.06,0.52
Antananarivo,MG,-18.8792,47.5079,2025-08-10T05:00:00Z,2025-08-10,5,Sunday,True,1,115.09,0.11,0.74,36.71,0.18,2.88,5.11,0.63
Antananarivo,MG,-18.8792,47.5079,2025-08-10T06:00:00Z,2025-08-10,6,Sunday,True,1,119.69,0.17,0.54,39.49,0.21,3.31,5.76,0.82
Antananarivo,MG,-18.8792,47.5079,2025-08-10T07:00:00Z,2025-08-10,7,Sunday,True,1,84.23,0.04,0.14,58.51,0.12,1.83,2.95,0.38
Antananarivo,MG,-18.8792,47.5079,2025-08-10T08:00:00Z,2025-08-10,8,Sunday,True,2,79.45,0.02,0.08,61.7,0.11,1.72,2.67,0.34
Antananarivo,MG,-18.8792,47.5079,2025-08-10T09:00:00Z,2025-08-10,9,Sunday,True,2,75.64,0.02,0.06,61.96,0.1,1.56,2.39,0.31
Antananarivo,MG,-18.8792,47.5079,2025-08-10T10:00:00Z,2025-08-10,10,Sunday,True,2,73.7,0.01,0.06,66.25,0.09,1.38,2.03,0.26
Antananarivo,MG,-18.8792,47.5079,2025-08-10T11:00:00Z,2025-08-10,11,Sunday,True,2,72.23,0.01,0.07,69.02,0.09,1.24,1.78,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-10T12:00:00Z,2025-08-10,12,Sunday,True,2,70.84,0.01,0.08,68.84,0.08,1.12,1.61,0.22
Antananarivo,MG,-18.8792,47.5079,2025-08-10T13:00:00Z,2025-08-10,13,Sunday,True,2,71.03,0.01,0.1,67.3,0.09,1.07,1.58,0.24
Antananarivo,MG,-18.8792,47.5079,2025-08-10T14:00:00Z,2025-08-10,14,Sunday,True,2,72.25,0.01,0.15,63.57,0.1,1.11,1.69,0.29
Antananarivo,MG,-18.8792,47.5079,2025-08-10T15:00:00Z,2025-08-10,15,Sunday,True,1,74.1,0,0.21,59.43,0.1,1.19,1.84,0.31
Antananarivo,MG,-18.8792,47.5079,2025-08-10T16:00:00Z,2025-08-10,16,Sunday,True,1,76.49,0,0.28,53.5,0.12,1.28,2.08,0.35
Antananarivo,MG,-18.8792,47.5079,2025-08-10T17:00:00Z,2025-08-10,17,Sunday,True,1,81.04,0,0.35,49.01,0.13,1.39,2.39,0.41
Antananarivo,MG,-18.8792,47.5079,2025-08-10T18:00:00Z,2025-08-10,18,Sunday,True,1,84.6,0,0.39,46.01,0.14,1.48,2.62,0.42
Antananarivo,MG,-18.8792,47.5079,2025-08-10T19:00:00Z,2025-08-10,19,Sunday,True,1,84.56,0,0.39,43.49,0.13,1.44,2.58,0.36
Antananarivo,MG,-18.8792,47.5079,2025-08-10T20:00:00Z,2025-08-10,20,Sunday,True,1,83.09,0,0.37,42.99,0.11,1.28,2.33,0.29
Antananarivo,MG,-18.8792,47.5079,2025-08-10T21:00:00Z,2025-08-10,21,Sunday,True,1,79.46,0,0.32,43.5,0.09,1.05,1.94,0.22
Antananarivo,MG,-18.8792,47.5079,2025-08-10T22:00:00Z,2025-08-10,22,Sunday,True,1,79.63,0,0.33,42.74,0.08,1,1.91,0.21
Antananarivo,MG,-18.8792,47.5079,2025-08-10T23:00:00Z,2025-08-10,23,Sunday,True,1,82.67,0,0.38,41.27,0.08,1.11,2.18,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-11T00:00:00Z,2025-08-11,0,Monday,False,1,84.64,0,0.41,40.66,0.08,1.21,2.37,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-11T01:00:00Z,2025-08-11,1,Monday,False,1,85.2,0,0.42,40.56,0.08,1.23,2.38,0.24
Antananarivo,MG,-18.8792,47.5079,2025-08-11T02:00:00Z,2025-08-11,2,Monday,False,1,84.2,0,0.41,41.53,0.08,1.15,2.24,0.21
Antananarivo,MG,-18.8792,47.5079,2025-08-11T03:00:00Z,2025-08-11,3,Monday,False,1,81.39,0,0.37,43.52,0.08,1,2.04,0.19
Antananarivo,MG,-18.8792,47.5079,2025-08-11T04:00:00Z,2025-08-11,4,Monday,False,1,76.65,0,0.31,47.7,0.09,0.82,1.73,0.21
Antananarivo,MG,-18.8792,47.5079,2025-08-11T05:00:00Z,2025-08-11,5,Monday,False,1,78.51,0.03,0.32,47.65,0.12,0.86,1.9,0.3
Antananarivo,MG,-18.8792,47.5079,2025-08-11T06:00:00Z,2025-08-11,6,Monday,False,1,78.74,0.05,0.24,48.67,0.14,0.88,1.98,0.37
Antananarivo,MG,-18.8792,47.5079,2025-08-11T07:00:00Z,2025-08-11,7,Monday,False,1,69.58,0.03,0.1,59.99,0.1,0.6,1.42,0.26
Antananarivo,MG,-18.8792,47.5079,2025-08-11T08:00:00Z,2025-08-11,8,Monday,False,2,66.9,0.02,0.07,64.46,0.09,0.53,1.24,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-11T09:00:00Z,2025-08-11,9,Monday,False,2,65.88,0.01,0.06,65.68,0.09,0.55,1.22,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-11T10:00:00Z,2025-08-11,10,Monday,False,2,66.28,0.01,0.05,67.81,0.09,0.58,1.22,0.22
Antananarivo,MG,-18.8792,47.5079,2025-08-11T11:00:00Z,2025-08-11,11,Monday,False,2,66.34,0.01,0.06,68.82,0.09,0.61,1.23,0.23
Antananarivo,MG,-18.8792,47.5079,2025-08-11T12:00:00Z,2025-08-11,12,Monday,False,2,66.6,0.02,0.07,68.43,0.1,0.62,1.26,0.25
Antananarivo,MG,-18.8792,47.5079,2025-08-11T13:00:00Z,2025-08-11,13,Monday,False,2,71.11,0.02,0.13,67.17,0.12,0.77,1.6,0.37
Antananarivo,MG,-18.8792,47.5079,2025-08-11T14:00:00Z,2025-08-11,14,Monday,False,2,78.78,0.03,0.27,63.92,0.17,1.06,2.21,0.56
Antananarivo,MG,-18.8792,47.5079,2025-08-11T15:00:00Z,2025-08-11,15,Monday,False,2,86.97,0,0.47,60.11,0.2,1.36,2.82,0.72
Antananarivo,MG,-18.8792,47.5079,2025-08-11T16:00:00Z,2025-08-11,16,Monday,False,1,97.05,0,0.66,54.6,0.23,1.8,3.68,0.84
Antananarivo,MG,-18.8792,47.5079,2025-08-11T17:00:00Z,2025-08-11,17,Monday,False,1,111.74,0,0.86,49.97,0.26,2.46,4.91,0.9
Antananarivo,MG,-18.8792,47.5079,2025-08-11T18:00:00Z,2025-08-11,18,Monday,False,1,124.66,0,0.99,46.76,0.27,3.09,6.05,0.9
Antananarivo,MG,-18.8792,47.5079,2025-08-11T19:00:00Z,2025-08-11,19,Monday,False,1,143.21,0,1.22,42.08,0.26,4.12,7.6,0.96
Antananarivo,MG,-18.8792,47.5079,2025-08-11T20:00:00Z,2025-08-11,20,Monday,False,1,164.6,0,1.5,37.75,0.24,5.31,9.26,0.76
Antananarivo,MG,-18.8792,47.5079,2025-08-11T21:00:00Z,2025-08-11,21,Monday,False,1,171.14,0,1.58,34.7,0.17,5.71,9.54,0.49
Antananarivo,MG,-18.8792,47.5079,2025-08-11T22:00:00Z,2025-08-11,22,Monday,False,1,171.11,0,1.56,32.37,0.14,5.72,9.3,0.46
Antananarivo,MG,-18.8792,47.5079,2025-08-11T23:00:00Z,2025-08-11,23,Monday,False,1,170.6,0,1.52,30.86,0.14,5.65,9.13,0.54
Antananarivo,MG,-18.8792,47.5079,2025-08-12T00:00:00Z,2025-08-12,0,Tuesday,False,1,168.25,0,1.45,30.39,0.15,5.47,8.84,0.66
Antananarivo,MG,-18.8792,47.5079,2025-08-12T01:00:00Z,2025-08-12,1,Tuesday,False,1,165.08,0,1.37,30.8,0.17,5.19,8.44,0.79
Antananarivo,MG,-18.8792,47.5079,2025-08-12T02:00:00Z,2025-08-12,2,Tuesday,False,1,162.15,0,1.33,31.11,0.18,4.97,8.09,0.92
Antananarivo,MG,-18.8792,47.5079,2025-08-12T03:00:00Z,2025-08-12,3,Tuesday,False,1,161.7,0,1.34,31.67,0.21,4.88,7.98,1.09
Antananarivo,MG,-18.8792,47.5079,2025-08-12T04:00:00Z,2025-08-12,4,Tuesday,False,1,171.92,0.02,1.52,32.78,0.32,5.28,8.91,1.57
Antananarivo,MG,-18.8792,47.5079,2025-08-12T05:00:00Z,2025-08-12,5,Tuesday,False,1,185.68,0.25,1.38,35.25,0.44,5.95,10.23,2.05
Antananarivo,MG,-18.8792,47.5079,2025-08-12T06:00:00Z,2025-08-12,6,Tuesday,False,1,196.12,0.28,1.01,42.21,0.52,7.26,11.87,2.31
